site,Trap,latitude,longitude,Year,date,GPaphid,BLH
E-54,A,37.80713,-106.0193,2017,6/18/2017,0,3
E-60,A,37.80608,-105.90836,2017,6/18/2017,0,0
C-1,A,37.76157,-106.2118,2017,6/18/2017,0,0
C-3,A,37.76156,-106.1914,2017,6/18/2017,0,3
C-5,A,37.76211,-106.13142,2017,6/18/2017,0,0
C-7,A,37.76197,-106.10181,2017,6/18/2017,1,3
C-9,A,37.76196,-106.05859,2017,6/18/2017,0,2
C-11,A,37.7637,-106.01477,2017,6/18/2017,0,0
C-13,A,37.74855,-105.92827,2017,6/18/2017,0,2
Hooper,A,37.75014,-105.89846,2017,6/18/2017,0,0
RS-1,A,37.70577,-106.14674,2017,6/18/2017,0,0
8-1,A,37.68887,-106.22063,2017,6/18/2017,0,0
8-3,A,37.69127,-106.18399,2017,6/18/2017,0,1
8-5,A,37.69142,-106.15042,2017,6/18/2017,0,0
8-7,A,37.69646,-106.08312,2017,6/18/2017,0,0
8-9,A,37.68874,-106.07336,2017,6/18/2017,0,1
8-11,A,37.68908,-106.03678,2017,6/18/2017,0,0
8-13,A,37.68901,-106.00354,2017,6/18/2017,0,0
8-15,A,37.69235,-105.9264,2017,6/18/2017,0,0
MV-2,A,37.64865,-106.21451,2017,6/18/2017,0,0
MV-4,A,37.63146,-106.17496,2017,6/18/2017,0,1
MV-6,A,37.61977,-106.15104,2017,6/18/2017,0,0
MV-8,A,37.61935,-106.11392,2017,6/18/2017,0,0
MV-10,A,37.61612,-106.07407,2017,6/18/2017,0,0
MV-12,A,37.61647,-106.04654,2017,6/18/2017,0,1
MV-14,A,37.60534,-106.01899,2017,6/18/2017,0,1
MV-16,A,37.63171,-105.93048,2017,6/18/2017,0,0
Mosca,A,37.64902,-105.88987,2017,6/18/2017,0,0
W-2,A,37.37026,-106.04102,2017,6/18/2017,0,0
W-4,A,37.32891,-106.03709,2017,6/18/2017,0,11
E-51,A,37.80719,-106.07557,2017,7/5/2017,0,0
E-54,A,37.80713,-106.0193,2017,7/5/2017,0,4
E-60,A,37.80608,-105.90836,2017,7/5/2017,0,0
C-1,A,37.76157,-106.2118,2017,7/5/2017,0,0
C-3,A,37.76156,-106.1914,2017,7/5/2017,0,2
C-5,A,37.76211,-106.13142,2017,7/5/2017,0,4
C-7,A,37.76197,-106.10181,2017,7/5/2017,0,3
C-9,A,37.76196,-106.05859,2017,7/5/2017,0,0
C-11,A,37.7637,-106.01477,2017,7/5/2017,0,0
C-13,A,37.74855,-105.92827,2017,7/5/2017,0,0
Hooper,A,37.75014,-105.89846,2017,7/5/2017,0,0
RS-1,A,37.70577,-106.14674,2017,7/5/2017,0,0
8-1,A,37.68887,-106.22063,2017,7/5/2017,0,0
8-3,A,37.69127,-106.18399,2017,7/5/2017,0,1
8-5,A,37.69142,-106.15042,2017,7/5/2017,0,0
8-7,A,37.69646,-106.08312,2017,7/5/2017,0,0
8-9,A,37.68874,-106.07336,2017,7/5/2017,0,1
8-11,A,37.68908,-106.03678,2017,7/5/2017,0,0
8-13,A,37.68901,-106.00354,2017,7/5/2017,0,0
8-15,A,37.69235,-105.9264,2017,7/5/2017,0,1
MV-2,A,37.64865,-106.21451,2017,7/5/2017,0,1
MV-4,A,37.63146,-106.17496,2017,7/5/2017,0,0
MV-6,A,37.61977,-106.15104,2017,7/5/2017,0,1
MV-8,A,37.61935,-106.11392,2017,7/5/2017,0,1
MV-10,A,37.61612,-106.07407,2017,7/5/2017,0,1
MV-12,A,37.61647,-106.04654,2017,7/5/2017,0,1
MV-14,A,37.60534,-106.01899,2017,7/5/2017,0,0
MV-16,A,37.63171,-105.93048,2017,7/5/2017,0,0
Mosca,A,37.64902,-105.88987,2017,7/5/2017,0,0
W-2,A,37.37026,-106.04102,2017,7/5/2017,0,0
W-4,A,37.32891,-106.03709,2017,7/5/2017,0,1
E-51,A,37.80719,-106.07557,2017,7/12/2017,0,0
E-54,A,37.80713,-106.0193,2017,7/12/2017,0,1
E-60,A,37.80608,-105.90836,2017,7/12/2017,0,0
C-1,A,37.76157,-106.2118,2017,7/12/2017,0,2
C-3,A,37.76156,-106.1914,2017,7/12/2017,0,1
C-5,A,37.76211,-106.13142,2017,7/12/2017,0,0
C-7,A,37.76197,-106.10181,2017,7/12/2017,0,0
C-9,A,37.76196,-106.05859,2017,7/12/2017,0,2
C-11,A,37.7637,-106.01477,2017,7/12/2017,0,0
C-13,A,37.74855,-105.92827,2017,7/12/2017,0,0
Hooper,A,37.75014,-105.89846,2017,7/12/2017,0,0
RS-1,A,37.70577,-106.14674,2017,7/12/2017,0,0
8-1,A,37.68887,-106.22063,2017,7/12/2017,0,0
8-3,A,37.69127,-106.18399,2017,7/12/2017,0,2
8-5,A,37.69142,-106.15042,2017,7/12/2017,0,0
8-7,A,37.69646,-106.08312,2017,7/12/2017,0,1
8-9,A,37.68874,-106.07336,2017,7/12/2017,0,1
8-11,A,37.68908,-106.03678,2017,7/12/2017,0,1
8-13,A,37.68901,-106.00354,2017,7/12/2017,0,0
8-15,A,37.69235,-105.9264,2017,7/12/2017,0,2
MV-2,A,37.64865,-106.21451,2017,7/12/2017,0,0
MV-4,A,37.63146,-106.17496,2017,7/12/2017,0,0
MV-6,A,37.61977,-106.15104,2017,7/12/2017,0,0
MV-8,A,37.61935,-106.11392,2017,7/12/2017,0,3
MV-10,A,37.61612,-106.07407,2017,7/12/2017,0,0
MV-12,A,37.61647,-106.04654,2017,7/12/2017,0,0
MV-14,A,37.60534,-106.01899,2017,7/12/2017,0,1
MV-16,A,37.63171,-105.93048,2017,7/12/2017,0,0
Mosca,A,37.64902,-105.88987,2017,7/12/2017,0,1
W-2,A,37.37026,-106.04102,2017,7/12/2017,0,0
W-4,A,37.32891,-106.03709,2017,7/12/2017,NA,NA
E-51,A,37.80719,-106.07557,2017,7/19/2017,NA,NA
E-54,A,37.80713,-106.0193,2017,7/19/2017,0,0
E-60,A,37.80608,-105.90836,2017,7/19/2017,0,1
C-1,A,37.76157,-106.2118,2017,7/19/2017,0,0
C-3,A,37.76156,-106.1914,2017,7/19/2017,0,0
C-5,A,37.76211,-106.13142,2017,7/19/2017,0,1
C-7,A,37.76197,-106.10181,2017,7/19/2017,0,0
C-9,A,37.76196,-106.05859,2017,7/19/2017,1,0
C-11,A,37.7637,-106.01477,2017,7/19/2017,0,0
C-13,A,37.74855,-105.92827,2017,7/19/2017,0,0
Hooper,A,37.75014,-105.89846,2017,7/19/2017,0,0
RS-1,A,37.70577,-106.14674,2017,7/19/2017,0,0
8-1,A,37.68887,-106.22063,2017,7/19/2017,0,1
8-3,A,37.69127,-106.18399,2017,7/19/2017,0,0
8-5,A,37.69142,-106.15042,2017,7/19/2017,0,0
8-7,A,37.69646,-106.08312,2017,7/19/2017,0,1
8-9,A,37.68874,-106.07336,2017,7/19/2017,0,0
8-11,A,37.68908,-106.03678,2017,7/19/2017,0,0
8-13,A,37.68901,-106.00354,2017,7/19/2017,0,0
8-15,A,37.69235,-105.9264,2017,7/19/2017,0,0
MV-2,A,37.64865,-106.21451,2017,7/19/2017,0,0
MV-4,A,37.63146,-106.17496,2017,7/19/2017,0,0
MV-6,A,37.61977,-106.15104,2017,7/19/2017,0,0
MV-8,A,37.61935,-106.11392,2017,7/19/2017,0,0
MV-10,A,37.61612,-106.07407,2017,7/19/2017,1,0
MV-12,A,37.61647,-106.04654,2017,7/19/2017,0,1
MV-14,A,37.60534,-106.01899,2017,7/19/2017,0,0
MV-16,A,37.63171,-105.93048,2017,7/19/2017,0,0
Mosca,A,37.64902,-105.88987,2017,7/19/2017,NA,NA
W-2,A,37.37026,-106.04102,2017,7/19/2017,3,0
W-4,A,37.32891,-106.03709,2017,7/19/2017,1,1
E-51,A,37.80719,-106.07557,2017,7/26/2017,1,0
E-54,A,37.80713,-106.0193,2017,7/26/2017,0,0
E-60,A,37.80608,-105.90836,2017,7/26/2017,0,0
C-1,A,37.76157,-106.2118,2017,7/26/2017,0,0
C-3,A,37.76156,-106.1914,2017,7/26/2017,0,0
C-5,A,37.76211,-106.13142,2017,7/26/2017,0,0
C-7,A,37.76197,-106.10181,2017,7/26/2017,26,0
C-9,A,37.76196,-106.05859,2017,7/26/2017,0,0
C-11,A,37.7637,-106.01477,2017,7/26/2017,0,0
C-13,A,37.74855,-105.92827,2017,7/26/2017,0,0
Hooper,A,37.75014,-105.89846,2017,7/26/2017,0,0
RS-1,A,37.70577,-106.14674,2017,7/26/2017,0,0
8-1,A,37.68887,-106.22063,2017,7/26/2017,0,0
8-3,A,37.69127,-106.18399,2017,7/26/2017,0,0
8-5,A,37.69142,-106.15042,2017,7/26/2017,2,0
8-7,A,37.69646,-106.08312,2017,7/26/2017,0,0
8-9,A,37.68874,-106.07336,2017,7/26/2017,0,0
8-11,A,37.68908,-106.03678,2017,7/26/2017,0,0
8-13,A,37.68901,-106.00354,2017,7/26/2017,0,0
8-15,A,37.69235,-105.9264,2017,7/26/2017,0,0
MV-2,A,37.64865,-106.21451,2017,7/26/2017,0,0
MV-4,A,37.63146,-106.17496,2017,7/26/2017,0,0
MV-6,A,37.61977,-106.15104,2017,7/26/2017,0,0
MV-8,A,37.61935,-106.11392,2017,7/26/2017,1,1
MV-10,A,37.61612,-106.07407,2017,7/26/2017,0,0
MV-12,A,37.61647,-106.04654,2017,7/26/2017,0,2
MV-14,A,37.60534,-106.01899,2017,7/26/2017,0,0
MV-16,A,37.63171,-105.93048,2017,7/26/2017,0,0
Mosca,A,37.64902,-105.88987,2017,7/26/2017,1,0
W-2,A,37.37026,-106.04102,2017,7/26/2017,0,0
W-4,A,37.32891,-106.03709,2017,7/26/2017,0,3
E-51,A,37.80719,-106.07557,2017,8/2/2017,1,1
E-54,A,37.80713,-106.0193,2017,8/2/2017,0,0
E-60,A,37.80608,-105.90836,2017,8/2/2017,0,0
C-1,A,37.76157,-106.2118,2017,8/2/2017,0,0
C-3,A,37.76156,-106.1914,2017,8/2/2017,2,1
C-5,A,37.76211,-106.13142,2017,8/2/2017,38,0
C-7,A,37.76197,-106.10181,2017,8/2/2017,656,0
C-9,A,37.76196,-106.05859,2017,8/2/2017,0,2
C-11,A,37.7637,-106.01477,2017,8/2/2017,0,0
C-13,A,37.74855,-105.92827,2017,8/2/2017,0,0
Hooper,A,37.75014,-105.89846,2017,8/2/2017,1,0
RS-1,A,37.70577,-106.14674,2017,8/2/2017,0,0
8-1,A,37.68887,-106.22063,2017,8/2/2017,0,0
8-3,A,37.69127,-106.18399,2017,8/2/2017,0,0
8-5,A,37.69142,-106.15042,2017,8/2/2017,1,0
8-7,A,37.69646,-106.08312,2017,8/2/2017,1,1
8-9,A,37.68874,-106.07336,2017,8/2/2017,22,0
8-11,A,37.68908,-106.03678,2017,8/2/2017,8,0
8-13,A,37.68901,-106.00354,2017,8/2/2017,0,1
8-15,A,37.69235,-105.9264,2017,8/2/2017,0,0
MV-2,A,37.64865,-106.21451,2017,8/2/2017,5,0
MV-4,A,37.63146,-106.17496,2017,8/2/2017,0,0
MV-6,A,37.61977,-106.15104,2017,8/2/2017,0,1
MV-8,A,37.61935,-106.11392,2017,8/2/2017,0,1
MV-10,A,37.61612,-106.07407,2017,8/2/2017,0,0
MV-12,A,37.61647,-106.04654,2017,8/2/2017,4,2
MV-14,A,37.60534,-106.01899,2017,8/2/2017,1,1
MV-16,A,37.63171,-105.93048,2017,8/2/2017,0,1
Mosca,A,37.64902,-105.88987,2017,8/2/2017,0,0
W-2,A,37.37026,-106.04102,2017,8/2/2017,1,0
W-4,A,37.32891,-106.03709,2017,8/2/2017,1,0
E-51,A,37.80719,-106.07557,2017,8/9/2017,5,0
E-54,A,37.80713,-106.0193,2017,8/9/2017,0,0
E-60,A,37.80608,-105.90836,2017,8/9/2017,0,0
C-1,A,37.76157,-106.2118,2017,8/9/2017,0,0
C-3,A,37.76156,-106.1914,2017,8/9/2017,8,2
C-5,A,37.76211,-106.13142,2017,8/9/2017,68,0
C-7,A,37.76197,-106.10181,2017,8/9/2017,1119,0
C-9,A,37.76196,-106.05859,2017,8/9/2017,0,1
C-11,A,37.7637,-106.01477,2017,8/9/2017,0,0
C-13,A,37.74855,-105.92827,2017,8/9/2017,1,0
Hooper,A,37.75014,-105.89846,2017,8/9/2017,3,0
RS-1,A,37.70577,-106.14674,2017,8/9/2017,1,0
8-1,A,37.68887,-106.22063,2017,8/9/2017,0,0
8-3,A,37.69127,-106.18399,2017,8/9/2017,0,0
8-5,A,37.69142,-106.15042,2017,8/9/2017,1,0
8-7,A,37.69646,-106.08312,2017,8/9/2017,1,0
8-9,A,37.68874,-106.07336,2017,8/9/2017,129,0
8-11,A,37.68908,-106.03678,2017,8/9/2017,3,1
8-13,A,37.68901,-106.00354,2017,8/9/2017,2,0
8-15,A,37.69235,-105.9264,2017,8/9/2017,0,0
MV-2,A,37.64865,-106.21451,2017,8/9/2017,12,0
MV-4,A,37.63146,-106.17496,2017,8/9/2017,0,1
MV-6,A,37.61977,-106.15104,2017,8/9/2017,1,0
MV-8,A,37.61935,-106.11392,2017,8/9/2017,4,0
MV-10,A,37.61612,-106.07407,2017,8/9/2017,6,0
MV-12,A,37.61647,-106.04654,2017,8/9/2017,1,0
MV-14,A,37.60534,-106.01899,2017,8/9/2017,0,0
MV-16,A,37.63171,-105.93048,2017,8/9/2017,0,0
Mosca,A,37.64902,-105.88987,2017,8/9/2017,1,0
W-2,A,37.37026,-106.04102,2017,8/9/2017,0,0
W-4,A,37.32891,-106.03709,2017,8/9/2017,1,2
E-51,A,37.80719,-106.07557,2017,8/16/2017,55,0
E-54,A,37.80713,-106.0193,2017,8/16/2017,0,1
E-60,A,37.80608,-105.90836,2017,8/16/2017,0,0
C-1,A,37.76157,-106.2118,2017,8/16/2017,2,0
C-3,A,37.76156,-106.1914,2017,8/16/2017,3,0
C-5,A,37.76211,-106.13142,2017,8/16/2017,112,0
C-7,A,37.76197,-106.10181,2017,8/16/2017,1435,0
C-9,A,37.76196,-106.05859,2017,8/16/2017,6,2
C-11,A,37.7637,-106.01477,2017,8/16/2017,1,2
C-13,A,37.74855,-105.92827,2017,8/16/2017,6,0
Hooper,A,37.75014,-105.89846,2017,8/16/2017,0,0
RS-1,A,37.70577,-106.14674,2017,8/16/2017,2,0
8-1,A,37.68887,-106.22063,2017,8/16/2017,0,0
8-3,A,37.69127,-106.18399,2017,8/16/2017,0,0
8-5,A,37.69142,-106.15042,2017,8/16/2017,6,0
8-7,A,37.69646,-106.08312,2017,8/16/2017,12,1
8-9,A,37.68874,-106.07336,2017,8/16/2017,209,0
8-11,A,37.68908,-106.03678,2017,8/16/2017,19,0
8-13,A,37.68901,-106.00354,2017,8/16/2017,4,2
8-15,A,37.69235,-105.9264,2017,8/16/2017,0,0
MV-2,A,37.64865,-106.21451,2017,8/16/2017,11,0
MV-4,A,37.63146,-106.17496,2017,8/16/2017,1,1
MV-6,A,37.61977,-106.15104,2017,8/16/2017,1,1
MV-8,A,37.61935,-106.11392,2017,8/16/2017,0,0
MV-10,A,37.61612,-106.07407,2017,8/16/2017,32,0
MV-12,A,37.61647,-106.04654,2017,8/16/2017,7,1
MV-14,A,37.60534,-106.01899,2017,8/16/2017,1,0
MV-16,A,37.63171,-105.93048,2017,8/16/2017,4,0
Mosca,A,37.64902,-105.88987,2017,8/16/2017,0,0
W-2,A,37.37026,-106.04102,2017,8/16/2017,16,0
W-4,A,37.32891,-106.03709,2017,8/16/2017,6,1
E-51,A,37.80719,-106.07557,2017,8/23/2017,45,0
E-54,A,37.80713,-106.0193,2017,8/23/2017,1,0
E-60,A,37.80608,-105.90836,2017,8/23/2017,0,0
C-1,A,37.76157,-106.2118,2017,8/23/2017,4,1
C-3,A,37.76156,-106.1914,2017,8/23/2017,7,0
C-5,A,37.76211,-106.13142,2017,8/23/2017,10,0
C-7,A,37.76197,-106.10181,2017,8/23/2017,7680,0
C-9,A,37.76196,-106.05859,2017,8/23/2017,365,0
C-11,A,37.7637,-106.01477,2017,8/23/2017,17,2
C-13,A,37.74855,-105.92827,2017,8/23/2017,21,0
Hooper,A,37.75014,-105.89846,2017,8/23/2017,23,0
RS-1,A,37.70577,-106.14674,2017,8/23/2017,2,0
8-1,A,37.68887,-106.22063,2017,8/23/2017,3,1
8-3,A,37.69127,-106.18399,2017,8/23/2017,4,0
8-5,A,37.69142,-106.15042,2017,8/23/2017,13,0
8-7,A,37.69646,-106.08312,2017,8/23/2017,18,2
8-9,A,37.68874,-106.07336,2017,8/23/2017,6,0
8-11,A,37.68908,-106.03678,2017,8/23/2017,54,0
8-13,A,37.68901,-106.00354,2017,8/23/2017,113,0
8-15,A,37.69235,-105.9264,2017,8/23/2017,57,0
MV-2,A,37.64865,-106.21451,2017,8/23/2017,54,0
MV-4,A,37.63146,-106.17496,2017,8/23/2017,2,0
MV-6,A,37.61977,-106.15104,2017,8/23/2017,482,0
MV-8,A,37.61935,-106.11392,2017,8/23/2017,36,2
MV-10,A,37.61612,-106.07407,2017,8/23/2017,67,0
MV-12,A,37.61647,-106.04654,2017,8/23/2017,1,1
MV-14,A,37.60534,-106.01899,2017,8/23/2017,16,0
MV-16,A,37.63171,-105.93048,2017,8/23/2017,0,0
Mosca,A,37.64902,-105.88987,2017,8/23/2017,81,2
W-2,A,37.37026,-106.04102,2017,8/23/2017,6,0
W-4,A,37.32891,-106.03709,2017,8/23/2017,9,1
E-51,A,37.80719,-106.07557,2017,8/30/2017,3,2
E-54,A,37.80713,-106.0193,2017,8/30/2017,1,0
E-60,A,37.80608,-105.90836,2017,8/30/2017,0,0
C-1,A,37.76157,-106.2118,2017,8/30/2017,3,1
C-3,A,37.76156,-106.1914,2017,8/30/2017,0,3
C-5,A,37.76211,-106.13142,2017,8/30/2017,2,1
C-7,A,37.76197,-106.10181,2017,8/30/2017,63,0
C-9,A,37.76196,-106.05859,2017,8/30/2017,4,1
C-11,A,37.7637,-106.01477,2017,8/30/2017,1,0
C-13,A,37.74855,-105.92827,2017,8/30/2017,6,0
Hooper,A,37.75014,-105.89846,2017,8/30/2017,5,0
RS-1,A,37.70577,-106.14674,2017,8/30/2017,1,1
8-1,A,37.68887,-106.22063,2017,8/30/2017,2,2
8-3,A,37.69127,-106.18399,2017,8/30/2017,0,1
8-5,A,37.69142,-106.15042,2017,8/30/2017,4,0
8-7,A,37.69646,-106.08312,2017,8/30/2017,4,0
8-9,A,37.68874,-106.07336,2017,8/30/2017,0,0
8-11,A,37.68908,-106.03678,2017,8/30/2017,4,0
8-13,A,37.68901,-106.00354,2017,8/30/2017,0,0
8-15,A,37.69235,-105.9264,2017,8/30/2017,2,0
MV-2,A,37.64865,-106.21451,2017,8/30/2017,0,0
MV-4,A,37.63146,-106.17496,2017,8/30/2017,1,0
MV-6,A,37.61977,-106.15104,2017,8/30/2017,34,0
MV-8,A,37.61935,-106.11392,2017,8/30/2017,7,0
MV-10,A,37.61612,-106.07407,2017,8/30/2017,4,0
MV-12,A,37.61647,-106.04654,2017,8/30/2017,0,1
MV-14,A,37.60534,-106.01899,2017,8/30/2017,3,0
MV-16,A,37.63171,-105.93048,2017,8/30/2017,0,1
Mosca,A,37.64902,-105.88987,2017,8/30/2017,2,0
W-2,A,37.37026,-106.04102,2017,8/30/2017,6,1
W-4,A,37.32891,-106.03709,2017,8/30/2017,8,0
E-51,A,37.80719,-106.07557,2017,9/6/2017,0,0
E-54,A,37.80713,-106.0193,2017,9/6/2017,0,0
E-60,A,37.80608,-105.90836,2017,9/6/2017,0,1
C-1,A,37.76157,-106.2118,2017,9/6/2017,0,0
C-3,A,37.76156,-106.1914,2017,9/6/2017,0,3
C-5,A,37.76211,-106.13142,2017,9/6/2017,0,0
C-7,A,37.76197,-106.10181,2017,9/6/2017,2,0
C-9,A,37.76196,-106.05859,2017,9/6/2017,0,0
C-11,A,37.7637,-106.01477,2017,9/6/2017,0,1
C-13,A,37.74855,-105.92827,2017,9/6/2017,0,0
Hooper,A,37.75014,-105.89846,2017,9/6/2017,1,0
RS-1,A,37.70577,-106.14674,2017,9/6/2017,0,0
8-1,A,37.68887,-106.22063,2017,9/6/2017,0,1
8-3,A,37.69127,-106.18399,2017,9/6/2017,0,1
8-5,A,37.69142,-106.15042,2017,9/6/2017,1,1
8-7,A,37.69646,-106.08312,2017,9/6/2017,0,0
8-9,A,37.68874,-106.07336,2017,9/6/2017,0,0
8-11,A,37.68908,-106.03678,2017,9/6/2017,0,0
8-13,A,37.68901,-106.00354,2017,9/6/2017,0,1
8-15,A,37.69235,-105.9264,2017,9/6/2017,0,1
MV-2,A,37.64865,-106.21451,2017,9/6/2017,0,0
MV-4,A,37.63146,-106.17496,2017,9/6/2017,0,1
MV-6,A,37.61977,-106.15104,2017,9/6/2017,0,0
MV-8,A,37.61935,-106.11392,2017,9/6/2017,0,0
MV-10,A,37.61612,-106.07407,2017,9/6/2017,0,0
MV-12,A,37.61647,-106.04654,2017,9/6/2017,0,1
MV-14,A,37.60534,-106.01899,2017,9/6/2017,0,0
MV-16,A,37.63171,-105.93048,2017,9/6/2017,0,1
Mosca,A,37.64902,-105.88987,2017,9/6/2017,2,0
W-2,A,37.37026,-106.04102,2017,9/6/2017,0,0
W-4,A,37.32891,-106.03709,2017,9/6/2017,3,0
E-51,A,37.80719,-106.07557,2017,9/13/2017,0,0
E-54,A,37.80713,-106.0193,2017,9/13/2017,0,0
E-60,A,37.80608,-105.90836,2017,9/13/2017,0,0
C-1,A,37.76157,-106.2118,2017,9/13/2017,0,0
C-3,A,37.76156,-106.1914,2017,9/13/2017,0,2
C-5,A,37.76211,-106.13142,2017,9/13/2017,0,0
C-7,A,37.76197,-106.10181,2017,9/13/2017,1,0
C-9,A,37.76196,-106.05859,2017,9/13/2017,0,0
C-11,A,37.7637,-106.01477,2017,9/13/2017,0,1
C-13,A,37.74855,-105.92827,2017,9/13/2017,0,0
Hooper,A,37.75014,-105.89846,2017,9/13/2017,0,0
RS-1,A,37.70577,-106.14674,2017,9/13/2017,0,0
8-1,A,37.68887,-106.22063,2017,9/13/2017,0,2
8-3,A,37.69127,-106.18399,2017,9/13/2017,0,0
8-5,A,37.69142,-106.15042,2017,9/13/2017,0,0
8-7,A,37.69646,-106.08312,2017,9/13/2017,0,0
8-9,A,37.68874,-106.07336,2017,9/13/2017,0,0
8-11,A,37.68908,-106.03678,2017,9/13/2017,0,0
8-13,A,37.68901,-106.00354,2017,9/13/2017,0,0
8-15,A,37.69235,-105.9264,2017,9/13/2017,0,0
MV-2,A,37.64865,-106.21451,2017,9/13/2017,1,0
MV-4,A,37.63146,-106.17496,2017,9/13/2017,0,0
MV-6,A,37.61977,-106.15104,2017,9/13/2017,1,0
MV-8,A,37.61935,-106.11392,2017,9/13/2017,0,0
MV-10,A,37.61612,-106.07407,2017,9/13/2017,0,2
MV-12,A,37.61647,-106.04654,2017,9/13/2017,0,2
MV-14,A,37.60534,-106.01899,2017,9/13/2017,0,1
MV-16,A,37.63171,-105.93048,2017,9/13/2017,0,0
Mosca,A,37.64902,-105.88987,2017,9/13/2017,0,0
W-2,A,37.37026,-106.04102,2017,9/13/2017,0,0
W-4,A,37.32891,-106.03709,2017,9/13/2017,1,1
E-51,A,37.80719,-106.07557,2016,6/29/2016,0,0
E-54,A,37.80713,-106.0193,2016,6/29/2016,0,0
E-60,A,37.80608,-105.90836,2016,6/29/2016,0,0
C-1,A,37.76157,-106.2118,2016,6/29/2016,0,2
C-3,A,37.76156,-106.1914,2016,6/29/2016,0,2
C-5,A,37.76211,-106.13142,2016,6/29/2016,0,1
C-7,A,37.76197,-106.10181,2016,6/29/2016,0,0
C-9,A,37.76196,-106.05859,2016,6/29/2016,0,1
C-11,A,37.7637,-106.01477,2016,6/29/2016,0,0
C-13,A,37.74855,-105.92827,2016,6/29/2016,0,1
Hooper,A,37.75014,-105.89846,2016,6/29/2016,0,0
RS-1,A,37.70577,-106.14674,2016,6/29/2016,0,0
8-1,A,37.68887,-106.22063,2016,6/29/2016,0,1
8-3,A,37.69127,-106.18399,2016,6/29/2016,0,0
8-5,A,37.69142,-106.15042,2016,6/29/2016,0,0
8-7,A,37.69646,-106.08312,2016,6/29/2016,0,0
8-9,A,37.68874,-106.07336,2016,6/29/2016,0,0
8-11,A,37.68908,-106.03678,2016,6/29/2016,0,1
8-13,A,37.68901,-106.00354,2016,6/29/2016,0,0
8-15,A,37.69235,-105.9264,2016,6/29/2016,0,1
MV-2,A,37.64865,-106.21451,2016,6/29/2016,0,1
MV-4,A,37.63146,-106.17496,2016,6/29/2016,0,0
MV-6,A,37.61977,-106.15104,2016,6/29/2016,0,0
MV-8,A,37.61935,-106.11392,2016,6/29/2016,0,1
MV-10,A,37.61612,-106.07407,2016,6/29/2016,0,0
MV-12,A,37.61647,-106.04654,2016,6/29/2016,0,1
MV-14,A,37.60534,-106.01899,2016,6/29/2016,0,0
MV-16,A,37.63171,-105.93048,2016,6/29/2016,0,2
Mosca,A,37.64902,-105.88987,2016,6/29/2016,0,2
W-2,A,37.37026,-106.04102,2016,6/29/2016,0,0
W-4,A,37.32891,-106.03709,2016,6/29/2016,0,3
E-51,A,37.80719,-106.07557,2016,7/6/2016,0,0
E-54,A,37.80713,-106.0193,2016,7/6/2016,0,1
E-60,A,37.80608,-105.90836,2016,7/6/2016,0,0
C-1,A,37.76157,-106.2118,2016,7/6/2016,0,0
C-3,A,37.76156,-106.1914,2016,7/6/2016,0,0
C-5,A,37.76211,-106.13142,2016,7/6/2016,0,0
C-7,A,37.76197,-106.10181,2016,7/6/2016,0,0
C-9,A,37.76196,-106.05859,2016,7/6/2016,0,1
C-11,A,37.7637,-106.01477,2016,7/6/2016,0,1
C-13,A,37.74855,-105.92827,2016,7/6/2016,0,0
Hooper,A,37.75014,-105.89846,2016,7/6/2016,0,0
RS-1,A,37.70577,-106.14674,2016,7/6/2016,0,0
8-1,A,37.68887,-106.22063,2016,7/6/2016,0,1
8-3,A,37.69127,-106.18399,2016,7/6/2016,0,0
8-5,A,37.69142,-106.15042,2016,7/6/2016,0,0
8-7,A,37.69646,-106.08312,2016,7/6/2016,0,2
8-9,A,37.68874,-106.07336,2016,7/6/2016,0,0
8-11,A,37.68908,-106.03678,2016,7/6/2016,0,0
8-13,A,37.68901,-106.00354,2016,7/6/2016,0,0
8-15,A,37.69235,-105.9264,2016,7/6/2016,0,1
MV-2,A,37.64865,-106.21451,2016,7/6/2016,0,0
MV-4,A,37.63146,-106.17496,2016,7/6/2016,0,0
MV-6,A,37.61977,-106.15104,2016,7/6/2016,0,0
MV-8,A,37.61935,-106.11392,2016,7/6/2016,0,0
MV-10,A,37.61612,-106.07407,2016,7/6/2016,0,0
MV-12,A,37.61647,-106.04654,2016,7/6/2016,0,0
MV-14,A,37.60534,-106.01899,2016,7/6/2016,0,0
MV-16,A,37.63171,-105.93048,2016,7/6/2016,0,0
Mosca,A,37.64902,-105.88987,2016,7/6/2016,0,4
W-2,A,37.37026,-106.04102,2016,7/6/2016,0,0
W-4,A,37.32891,-106.03709,2016,7/6/2016,0,10
E-51,A,37.80719,-106.07557,2016,7/13/2016,0,0
E-54,A,37.80713,-106.0193,2016,7/13/2016,0,0
E-60,A,37.80608,-105.90836,2016,7/13/2016,0,0
C-1,A,37.76157,-106.2118,2016,7/13/2016,0,0
C-3,A,37.76156,-106.1914,2016,7/13/2016,0,1
C-5,A,37.76211,-106.13142,2016,7/13/2016,0,1
C-7,A,37.76197,-106.10181,2016,7/13/2016,0,0
C-9,A,37.76196,-106.05859,2016,7/13/2016,0,0
C-11,A,37.7637,-106.01477,2016,7/13/2016,0,0
C-13,A,37.74855,-105.92827,2016,7/13/2016,0,0
Hooper,A,37.75014,-105.89846,2016,7/13/2016,0,1
RS-1,A,37.70577,-106.14674,2016,7/13/2016,0,0
